ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1777348800,76804.5,76941.5,76683.5,76876.0,112.01531572,-4.679285167538491e-06,2026-04-28 04:00:00+00:00,0.0009309350363584379,0.0009305019850783778,,,-0.005123817258454648,,76957.09414542196,76869.80787429184,0.0,0.0,1.0,0.011386260574343662,0.0,0.0,0.0,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11005155544592063
1777352400,76876.0,77132.5,76800.0,76878.0,101.32663973,-1.9451167768809686e-06,2026-04-28 05:00:00+00:00,2.60159217440048e-05,2.6015583335782026e-05,,,-0.0021299028706846606,,76944.92581535704,76870.03231609207,0.0,0.0,1.0,0.004733117490410357,0.0,0.0,0.0,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11005155544592063
1777356000,76877.0,77011.5,76571.5,76685.5,112.94485964,-2.2452408102996798e-07,2026-04-28 06:00:00+00:00,-0.002503967324852363,-0.002507107494050301,,,-0.0002458538687278149,,76905.01415145595,76864.97663619914,0.0,0.0,0.0,0.0005463419305062554,0.0,0.0,0.0,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11005155544592063
1777359600,76684.0,76898.5,76407.5,76842.0,156.00815869,-6.923275174204001e-07,2026-04-28 07:00:00+00:00,0.0020408030201277683,0.0020387234105459693,,,-0.0007580986315753382,,76895.31966661657,76864.34713931696,0.0,0.0,1.0,0.0016846636257229737,0.0,0.0,0.0,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11005155544592063
1777363200,76842.0,76960.0,76718.5,76821.5,177.89384892,-4.179001760141354e-06,2026-04-28 08:00:00+00:00,-0.0002667811873714454,-0.00026681677980281457,,,-0.004576006927354783,,76883.96279482941,76863.1732450891,0.0,0.0,0.0,0.010168904283010628,0.0,0.0,0.0,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11005155544592063
1777366800,76821.5,76821.5,76470.5,76564.0,186.34680759,-1.66507332723212e-05,2026-04-28 09:00:00+00:00,-0.0033519262185716103,-0.0033575565083235393,,,-0.018232552933191717,,76834.73774947104,76854.97671782639,0.0,0.0,0.0,0.040516784295981594,1.0,0.0,0.040516784295981594,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.11572390524735805
1777370400,76564.0,76662.0,76455.0,76590.5,65.9876828,-3.411587398164816e-05,2026-04-28 10:00:00+00:00,0.00034611566793785187,0.0003460557837275663,,,-0.03735688200990474,,76797.16271109087,76847.73078035169,0.0,0.0,1.0,0.08301529335534386,1.0,0.0,0.08301529335534386,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12167369651566877
1777374000,76590.5,76611.0,76108.0,76205.0,200.46685012,-3.8971231384158493e-05,2026-04-28 11:00:00+00:00,-0.005033261305253278,-0.005045970829778017,,,-0.042673498365653546,,76706.06075553843,76830.1217178763,0.0,0.0,0.0,0.094829996368119,1.0,0.0,0.094829996368119,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12332775493745729
1777377600,76206.5,76411.5,76149.5,76354.5,159.02637654,-3.963954248810103e-05,2026-04-28 12:00:00+00:00,0.0019618135292960304,0.0019598916862554575,,,-0.04340529902447063,,76651.97448545559,76817.0909858797,0.0,0.0,1.0,0.09645622005437918,1.0,0.0,0.09645622005437918,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12355542625353372
1777381200,76354.5,76396.5,75959.0,76183.0,235.95963542,-3.9644822631349435e-05,2026-04-28 13:00:00+00:00,-0.0022461020634015894,-0.002248628334191457,,,-0.04341108078132763,,76579.82456461627,76799.71863010217,0.0,0.0,0.0,0.09646906840295029,1.0,0.0,0.09646906840295029,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12355722502233367
