ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1776092400,72416.5,72495.0,71665.0,71884.5,411.3312006,-5.816236593039631e-08,2026-04-13 15:00:00+00:00,-0.007353245784829543,-0.0073804141623868115,0.372899539341373,-1.7334841306483535,-6.368779069378397e-05,-0.4538108176659776,71364.23319761088,71602.08846777175,0.15127027255532585,0.5778280435494512,0.0,0.00014152842376396438,1.0,0.0,0.00014152842376396438,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.02846445083532412
1776096000,71883.5,72455.5,71696.0,72218.0,1160.62233461,-2.218814069621319e-06,2026-04-13 16:00:00+00:00,0.004639386794093259,0.004628658009703525,0.3808911325096832,1.0155744985150459,-0.0024296014062353444,-0.5317415238224568,71495.58193643998,71618.96275632596,0.1772471746074856,0.3385248328383486,1.0,0.005399114236078543,1.0,0.06000257015506865,0.005399114236078543,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.04360112968626464
1776099600,72217.5,72616.0,72088.0,72160.5,368.03125797,-5.111160591515241e-06,2026-04-13 17:00:00+00:00,-0.0007962003932537876,-0.0007965175291338784,0.37964378498452844,-0.2390705291365383,-0.005596720847709189,-0.6362091793724529,71597.87702314153,71633.79939313895,0.21206972645748431,0.07969017637884611,0.0,0.012437157439353752,1.0,0.0,0.012437157439353752,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.030185838897506694
1776103200,72161.0,72480.5,72075.0,72448.5,156.3305038,-8.04527275966445e-06,2026-04-13 18:00:00+00:00,0.003991103165859489,0.00398315984168895,0.384931995556659,0.8614002555404607,-0.008809573671832573,-0.7419205382946019,71728.74209650437,71656.11995771049,0.24730684609820064,0.2871334185134869,1.0,0.019576830381850163,0.0,0.07101006014196513,0.0,0.24730684609820064,0.0,0.0,0.22916666666666696,0.007871973799976098,0.08011000974381689
1776106800,72448.0,73556.0,72330.5,73356.5,606.5934581,-1.1427361774158945e-05,2026-04-13 19:00:00+00:00,0.012533040711677934,0.012455152267776083,0.44354083269057637,2.7907655131396925,-0.012512961142704044,-0.862184585751896,71979.16638934985,71702.70571229377,0.2873948619172987,0.9302551710465642,1.0,0.0278065803171201,0.0,0.2673505564307804,0.0,0.2873948619172987,0.0,0.0,0.22916666666666696,0.007871973799976098,0.13284405106780628
1776110400,73353.0,73411.0,73038.5,73186.5,370.19875734,-1.3577890097739095e-05,2026-04-13 20:00:00+00:00,-0.0023174497147492312,-0.002320139157241347,0.44621055116939035,-0.5945159373280553,-0.01486778965702431,-0.9360283784639353,72164.91002175756,71743.35761058709,0.3120094594879784,0.19817197910935178,0.0,0.03303953257116513,0.0,0.0,0.0,0.3120094594879784,0.0,0.0,0.22916666666666696,0.007871973799976098,0.07212596118431415
1776114000,73186.5,73451.0,73113.5,73220.0,336.38174746,-1.8874543929790724e-05,2026-04-13 21:00:00+00:00,0.0004577346915073388,0.00045762996294081414,0.4459228687823288,0.039704439013483625,-0.020667625603120843,-1.1232790573079152,72327.23155687179,71783.81356646141,0.3744263524359717,0.013234813004494542,1.0,0.0459280568958241,0.0,0.004955462758445055,0.0,0.3744263524359717,0.0,0.0,0.22916666666666696,0.007871973799976098,0.08205363725906002
1776117600,73220.0,74773.0,73204.0,74652.5,1643.4204464,-1.902235925450749e-05,2026-04-13 22:00:00+00:00,0.01956432668669761,0.019375405350562837,0.5433822821498514,4.263840024501728,-0.0208294833836857,-1.1222706083006964,72684.96516350689,71862.40771532548,0.3740902027668988,1.0,1.0,0.04628774085263489,0.0,0.3740902027668988,0.0,0.3740902027668988,0.0,0.0,0.22916666666666696,0.007871973799976098,0.1705989139074187
1776121200,74655.5,74923.0,74420.0,74455.0,1344.2628278,-1.916044773545314e-05,2026-04-13 23:00:00+00:00,-0.0026455912394092174,-0.002649097000484542,0.5435293624733489,-0.660834917558136,-0.02098069027032119,-1.120913601001274,72957.27821527506,71933.437640933,0.3736378670004246,0.220278305852712,0.0,0.046623756156269305,0.0,0.0,0.0,0.3736378670004246,0.0,0.0,0.22916666666666696,0.007871973799976098,0.08075393823605662
1776124800,74454.5,74559.5,74152.5,74195.5,366.7536555,-1.679734844285728e-05,2026-04-14 00:00:00+00:00,-0.003485326707407199,-0.0034914146082008434,0.5470604841889521,-0.8418453361347313,-0.01839309654492872,-1.0293296311167597,73147.77387446351,71995.41195214032,0.3431098770389199,0.28061511204491046,0.0,0.04087354787761938,0.0,0.0,0.0,0.3431098770389199,0.0,0.0,0.22916666666666696,0.007871973799976098,0.07648001964144595
